"","token","pt0","pt1","pt2","pt3","pt4","pt5"
"19580","Bill)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19581","$850,000",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19582","moves",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19583","cap-and-trade)...",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19584","plans,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19585","Lie",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19586","Year.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19587","patents",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19588","ultrasound",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"19589","revolutionized",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19590","Bergdahl)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19591","leaders.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19592","sixth-highest",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"19593","$133,600",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19594","mitigation,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19595","post-storm",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19596","cleanup",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19597","rebuilding",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19598","saved.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19599","pages.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19600","granite",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19601","table.""",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19602","job-friendly.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19603","Republicansenators",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19604","theIslamic",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19605","regulation,",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19606","dealership",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19607","pamphlet",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19608","titled,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19609","Classroom",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19610","Speakers",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19611","mentions",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19612","prosecuting",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19613","[Muslims]",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19614","Cabinet.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19615","estimated$15",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19616","weekend.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19617","workplace,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19618","Canadian-style",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19619","lip-reading",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19620","instructor",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19621","deaf",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19622","ceremonies,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19623","damn",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19624","US:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19625","Change",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19626","Income,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19627","2009-13.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19628","1%:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19629","+31.4%.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19630","Bottom",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19631","99%:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19632","+0.4%.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19633","""agreed",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19634","uncle",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19635","Auschwitz",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19636","liberate",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"19637","concentration",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19638","Allowing",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19639","Dec.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19640","holdings",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19641","$145",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19642","greatly",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19643","weakens",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19644","branch.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19645","converting",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19646","participants",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19647","sustained",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19648","confidence",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19649","competence",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19650","troubles",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19651","""really",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19652","lit",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19653","Mae",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19654","Mac.""",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19655","challenger.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19656","in!",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19657","teens",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19658","classmate",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19659","Security),",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19660","risking",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19661","InterLink",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19662","T.F.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19663","air-rail",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19664","Sal",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19665","Esquivel",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19666","joke:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19667","installations.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19668","endemic",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19669","weakness",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19670","4.1",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19671","marking",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19672","artificial",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19673","massaged",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19674","when,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19675","conceal-and-carry",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19676","permit.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19677","2nd.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19678","@Jorge_Elorza",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19679","safe?",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19680","Rescue",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19681","Captain",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19682","Kenyon",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19683","straight.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19684","electronics",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19685","recycling",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19686","vast,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19687","[crimes",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19688","firearm]",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19689","possess",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19690","cop.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19691","Here's",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19692","137",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19693","flows",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19694","(into",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19695","86.3",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19696","Leaving",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19697","2010-2014,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19698","pushes",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19699","glow",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19700","human-jellyfish",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19701","hybrids.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19702","feces",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19703","swastika",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19704","halls",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19705","67%",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19706","0%",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19707","Obamaexempted",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19708","aunt",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19709","speak.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19710","convene",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19711","[U]nlike",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19712","significant,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19713","2003...and",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19714","$587",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19715","apiece,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19716","33.1",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19717","BILLION",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19718","medals",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19719","(where",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"19720","licenses)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19721","(Waukesha",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19722","Clerk",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19723","Nickolaus)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19724","screwed",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19725","28,776",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19726","$5.97",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19727","investments,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19728","cooling.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19729","Accidents",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19730","Interchange",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19731","innovation,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19732","""clean,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19733","$57,000",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19734","[income]",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19735","Trump)has",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19736","sister,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19737","hardcore",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19738","declare",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19739","(The)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19740","this.""",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19741","""violated",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19742","points""",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19743","recruiters.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19744","fact-checked",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19745","0.47",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19746","gorillas",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19747","concept",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19748","$170,000",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19749","activities",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19750","May.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"19751","(if",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19752","passed).",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19753","Townsend",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19754","faulty",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19755","advice.",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19756","Raese",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19757","laser",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19758","sky,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19759","extreme.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"19760","Accountability,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19761","recipients,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"19762","rewards",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19763","au",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19764","pair",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19765","seafood",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"19766","processors",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
